"IP","SoftwareVersion","UUID","Uptime","batteries__Voltage","batteries__Wear","batteries__current","batteries__id","batteries__microswitch","batteries__present","batteries__rgb","batteries__solenoid","batteries__temp","batteries__uuid","id","date"
"","","","","3898.800048828125","0","596.4285888671875","3","True","True","0","False","60.70381164550781","45067","",""
"","","","","3666","0","92.85713958740234","4","True","True","0","False","39.58944320678711","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","85756937","3900","0","385.71429443359375","0","True","True","0","False","49.120235443115234","3735928559","1676379711535","1676379711535"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3901.199951171875","0","600","3","True","True","0","False","61.14369583129883","45067","",""
"","","","","3666","0","89.28571319580078","4","True","True","0","False","39.29618835449219","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","85772137","3901.199951171875","0","385.71429443359375","0","True","True","0","False","49.120235443115234","3735928559","1676379726738","1676379726738"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3902.39990234375","0","603.5714111328125","3","True","True","0","False","61.73020553588867","45067","",""
"","","","","3666","0","89.28571319580078","4","True","True","0","False","39.29618835449219","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","85787336","3901.199951171875","0","382.1428527832031","0","True","True","0","False","48.97360610961914","3735928559","1676379741935","1676379741935"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3900","0","596.4285888671875","3","True","True","0","False","59.530792236328125","45067","",""
"","","","","3666","0","92.85713958740234","4","True","True","0","False","39.29618835449219","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","85802535","3902.39990234375","0","389.28570556640625","0","True","True","0","False","49.120235443115234","3735928559","1676379757136","1676379757136"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3901.199951171875","0","596.4285888671875","3","True","True","0","False","62.023460388183594","45067","",""
"","","","","3667.199951171875","0","92.85713958740234","4","True","True","0","False","39.29618835449219","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","85817734","3903.60009765625","0","382.1428527832031","0","True","True","0","False","48.97360610961914","3735928559","1676379772334","1676379772334"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3900","0","592.8571166992188","3","True","True","0","False","60.26393127441406","45067","",""
"","","","","3666","0","92.85713958740234","4","True","True","0","False","39.149559020996094","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","85832933","3903.60009765625","0","385.71429443359375","0","True","True","0","False","48.82698059082031","3735928559","1676379787533","1676379787533"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3902.39990234375","0","600","3","True","True","0","False","61.14369583129883","45067","",""
"","","","","3666","0","89.28571319580078","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","85848132","3906","0","389.28570556640625","0","True","True","0","False","49.120235443115234","3735928559","1676379802741","1676379802741"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3904.800048828125","0","603.5714111328125","3","True","True","0","False","61.58357620239258","45067","",""
"","","","","3666","0","89.28571319580078","4","True","True","0","False","39.149559020996094","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","85863331","3906","0","389.28570556640625","0","True","True","0","False","49.120235443115234","3735928559","1676379817939","1676379817939"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3903.60009765625","0","592.8571166992188","3","True","True","0","False","59.82404708862305","45067","",""
"","","","","3667.199951171875","0","89.28571319580078","4","True","True","0","False","39.149559020996094","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","85878529","3907.199951171875","0","385.71429443359375","0","True","True","0","False","48.82698059082031","3735928559","1676379833130","1676379833130"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3902.39990234375","0","592.8571166992188","3","True","True","0","False","62.17008972167969","45067","",""
"","","","","3666","0","85.71428680419922","4","True","True","0","False","39.29618835449219","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","85893728","3907.199951171875","0","385.71429443359375","0","True","True","0","False","49.120235443115234","3735928559","1676379848330","1676379848330"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3902.39990234375","0","589.2857055664062","3","True","True","0","False","60.850440979003906","45067","",""
"","","","","3666","0","85.71428680419922","4","True","True","0","False","39.149559020996094","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","85908929","3907.199951171875","0","385.71429443359375","0","True","True","0","False","48.97360610961914","3735928559","1676379863533","1676379863533"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3903.60009765625","0","589.2857055664062","3","True","True","0","False","61.43695068359375","45067","",""
"","","","","3666","0","85.71428680419922","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","85924128","3909.60009765625","0","385.71429443359375","0","True","True","0","False","48.97360610961914","3735928559","1676379878731","1676379878731"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3904.800048828125","0","600","3","True","True","0","False","62.316715240478516","45067","",""
"","","","","3666","0","85.71428680419922","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","85939327","3909.60009765625","0","382.1428527832031","0","True","True","0","False","48.97360610961914","3735928559","1676379893929","1676379893929"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3906","0","592.8571166992188","3","True","True","0","False","59.82404708862305","45067","",""
"","","","","3667.199951171875","0","92.85713958740234","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","85954526","3909.60009765625","0","382.1428527832031","0","True","True","0","False","48.97360610961914","3735928559","1676379909129","1676379909129"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3906","0","596.4285888671875","3","True","True","0","False","62.023460388183594","45067","",""
"","","","","3668.39990234375","0","89.28571319580078","4","True","True","0","False","39.149559020996094","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","85969647","3909.60009765625","0","382.1428527832031","0","True","True","0","False","49.120235443115234","3735928559","1676379924252","1676379924252"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3903.60009765625","0","589.2857055664062","3","True","True","0","False","60.557186126708984","45067","",""
"","","","","3667.199951171875","0","85.71428680419922","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","85984847","3910.800048828125","0","382.1428527832031","0","True","True","0","False","49.120235443115234","3735928559","1676379939456","1676379939456"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3904.800048828125","0","589.2857055664062","3","True","True","0","False","61.14369583129883","45067","",""
"","","","","3668.39990234375","0","89.28571319580078","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","86000047","3910.800048828125","0","378.5714416503906","0","True","True","0","False","48.68035125732422","3735928559","1676379954699","1676379954699"
